guid/image	labels	scores	boxes
8a90461a-c068-4e68-bbe5-452fdd2f26de/0002	[1, 2, 0, 1, 0]	[0.9999995231628418, 2.171662163164001e-05, 1.4313510291685816e-05, 3.894814199156826e-06, 2.448110990371788e-06]	[[0.3669695258140564, 0.5430189967155457, 0.43006840348243713, 0.5863289833068848], [0.36069169640541077, 0.5434791445732117, 0.4331285357475281, 0.58430415391922], [0.3563125729560852, 0.5394741296768188, 0.443325936794281, 0.5888141393661499], [0.02426082268357277, 0.0, 0.6196857690811157, 0.6059339642524719], [0.3718869686126709, 0.5435519814491272, 0.42119100689888, 0.5853301882743835]]
6a435008-ce2b-4991-b66b-93aa4a084e05/0061	[2, 0, 1, 1, 2]	[0.9999845027923584, 0.0005983255105093122, 0.00015640967467334121, 0.00013693541404791176, 3.210780050721951e-05]	[[0.3934955596923828, 0.4264300465583801, 0.42490190267562866, 0.45159924030303955], [0.3914846181869507, 0.4213375449180603, 0.42677393555641174, 0.4558638334274292], [0.41432181000709534, 0.0003556058509275317, 0.44974735379219055, 0.02950171008706093], [0.3963444232940674, 0.42411547899246216, 0.42593809962272644, 0.4524133503437042], [0.4057186543941498, 0.0, 0.44962239265441895, 0.030545130372047424]]
a4e74f16-eed6-4eb8-9911-51e0d288cd29/0071	[1, 0, 2, 0, 0]	[0.9999998807907104, 8.287341188406572e-05, 5.707439413527027e-05, 4.2404582927701995e-05, 3.664166069938801e-05]	[[0.33017241954803467, 0.4765985608100891, 0.6732532382011414, 0.7482070922851562], [0.2581602931022644, 0.0, 0.41297900676727295, 0.02462604083120823], [0.2910851538181305, 0.49081721901893616, 0.6783009767532349, 0.7404161691665649], [0.2680653929710388, 0.48239824175834656, 0.7180895209312439, 0.7620012760162354], [0.2949289381504059, 0.001026029116474092, 0.3874862790107727, 0.04176228865981102]]
f171f50d-4781-41b6-bec1-3e7a15e596dc/0033	[2, 0, 1, 1, 2]	[0.9999351501464844, 0.0038806465454399586, 0.00021469256898853928, 4.520213224168401e-06, 1.2325007219260442e-06]	[[0.32852038741111755, 0.496243953704834, 0.42865490913391113, 0.6246418952941895], [0.3194924592971802, 0.4906942546367645, 0.4361971914768219, 0.6276453137397766], [0.33500581979751587, 0.49621352553367615, 0.4286540746688843, 0.6230876445770264], [0.2162848263978958, 0.052736882120370865, 0.9480463862419128, 1.0], [0.07954463362693787, 0.4486675560474396, 0.8800786137580872, 1.0]]
53f2206c-7284-413b-86eb-bd9a86f279bb/0037	[1, 2, 0, 2, 2]	[0.9999390840530396, 0.0005988053162582219, 0.0003538194578140974, 0.0001258349366253242, 0.00012424618762452155]	[[0.0, 0.02513681910932064, 0.6807688474655151, 0.822616696357727], [0.04566552862524986, 0.0, 0.6199728846549988, 0.9390394687652588], [0.11932289600372314, 0.06252510100603104, 0.6143201589584351, 0.7970611453056335], [0.0929684266448021, 0.01051116082817316, 0.13802199065685272, 0.025699375197291374], [0.0, 0.06613539159297943, 0.8264244794845581, 0.7940147519111633]]
3f70775d-223d-4929-b6ac-ab687814a34d/0102	[1, 1, 2, 0, 2]	[0.9999995231628418, 7.632977030880284e-06, 5.356757810659474e-06, 4.406158495839918e-06, 3.427998080951511e-06]	[[0.45787274837493896, 0.1423841267824173, 0.49599409103393555, 0.19676043093204498], [0.04844974726438522, 0.0, 0.4428229033946991, 0.9094775319099426], [0.44133177399635315, 0.0029158410616219044, 0.4791271984577179, 0.01838787831366062], [0.08596557378768921, 0.16320841014385223, 0.5262789130210876, 0.7903390526771545], [0.0, 0.23363253474235535, 0.5134362578392029, 0.9076318740844727]]
6b08aacf-49fe-445b-8085-41d09f937be5/0076	[2, 0, 1, 0, 2]	[0.9999983310699463, 4.520976290223189e-05, 2.735026328082313e-06, 1.5090694205355248e-06, 1.329381575487787e-06]	[[0.3818013370037079, 0.4998219609260559, 0.4121100902557373, 0.5256651639938354], [0.3798512816429138, 0.498736172914505, 0.41366899013519287, 0.5249552130699158], [0.38422927260398865, 0.4981749355792999, 0.41214171051979065, 0.5244013667106628], [0.057955607771873474, 0.010094938799738884, 0.10889861732721329, 0.03186393901705742], [0.0, 0.517896831035614, 0.9302379488945007, 1.0]]
c6b38078-47e9-41e4-913a-c082736fb1cf/0082	[1, 0, 2, 2, 0]	[0.9999990463256836, 0.00039500987622886896, 2.7583168048295192e-05, 2.6594379960442893e-05, 1.544727638247423e-05]	[[0.38319969177246094, 0.4322143793106079, 0.4190389811992645, 0.498382568359375], [0.39285069704055786, 0.2322496622800827, 0.4327273368835449, 0.2791062593460083], [0.3972005248069763, 0.23764002323150635, 0.4306904971599579, 0.2782447934150696], [0.37988048791885376, 0.43808767199516296, 0.42082783579826355, 0.4943593144416809], [0.3786413073539734, 0.4435090124607086, 0.41896992921829224, 0.49851304292678833]]
e01aefe6-f367-4c00-b006-f9327a1ffc5f/0066	[2, 1, 2, 1, 0]	[0.9999327659606934, 0.0027433710638433695, 0.0012140151811763644, 0.0011475661303848028, 0.0002006366557907313]	[[0.17822851240634918, 0.0, 1.0, 0.10935603827238083], [0.27739331126213074, 0.0, 0.9733612537384033, 0.11118780076503754], [0.0, 0.0, 0.9248756170272827, 1.0], [0.010387410409748554, 0.0, 0.784925639629364, 0.8501458168029785], [0.13748124241828918, 0.0, 0.9458729028701782, 0.11202048510313034]]
986ae770-def6-4df5-9382-83dc77e6baf2/0096	[1, 2, 0, 0, 0]	[0.9999998807907104, 0.0004016168531961739, 4.804627678822726e-05, 1.7856158592621796e-05, 5.139440418133745e-06]	[[0.1244935691356659, 0.31710687279701233, 0.9243603944778442, 0.8291845917701721], [0.08126313984394073, 0.31721505522727966, 0.9316650032997131, 0.8152841925621033], [0.007261027116328478, 0.22582821547985077, 1.0, 0.9452118277549744], [0.15887542068958282, 0.3583846986293793, 0.8090782165527344, 0.8065654635429382], [0.2985273003578186, 0.29603034257888794, 0.9582392573356628, 0.8383621573448181]]
1dac619e-4123-42e9-bf11-8df2db3facf7/0094	[1, 2, 1, 1, 2]	[1.0, 0.0033628528472036123, 0.0021400204859673977, 0.0003818114928435534, 4.3145628296770155e-05]	[[0.3389144241809845, 0.0, 0.5175963044166565, 0.17960593104362488], [0.0, 0.10354511439800262, 1.0, 1.0], [0.015600504353642464, 0.0, 0.7797755599021912, 0.9774765968322754], [0.0, 0.3345968723297119, 0.905266284942627, 0.9162970185279846], [0.04708123579621315, 0.22757770121097565, 0.6797712445259094, 0.9712035059928894]]
b38d6b73-db94-4345-b313-0aee58588ded/0080	[1, 2, 1, 0, 0]	[1.0, 0.9322215914726257, 0.013206837698817253, 0.0016050460981205106, 4.7477486077696085e-05]	[[0.3909725844860077, 0.0, 0.9921188950538635, 0.21381334960460663], [0.3960030972957611, 0.39727792143821716, 0.4193596839904785, 0.41094568371772766], [0.40017300844192505, 0.3952118456363678, 0.42029207944869995, 0.4126611053943634], [0.3933274745941162, 0.3961794078350067, 0.4211251437664032, 0.41316401958465576], [0.2684904634952545, 0.004088584799319506, 0.44123363494873047, 0.0296639297157526]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0032	[0, 1, 2, 1, 2]	[0.9999998807907104, 8.297694876091555e-05, 8.210692612919956e-05, 3.9959118112165015e-06, 6.663203748757951e-07]	[[0.05478136986494064, 0.35499584674835205, 0.5962741374969482, 0.6025364398956299], [0.08299153298139572, 0.29865413904190063, 0.5712876319885254, 0.6302347779273987], [0.1149296686053276, 0.3641676902770996, 0.5740352869033813, 0.6046592593193054], [0.18750658631324768, 0.3425733745098114, 0.5534717440605164, 0.6016607880592346], [0.3105825185775757, 0.9748141169548035, 0.4282359182834625, 0.9974479675292969]]
6a435008-ce2b-4991-b66b-93aa4a084e05/0154	[1, 0, 0, 2, 0]	[0.9999998807907104, 3.1188341381493956e-05, 1.768484798958525e-05, 1.3848759408574551e-05, 6.206732450664276e-06]	[[0.3654375672340393, 0.4669695198535919, 0.6432737708091736, 0.6779030561447144], [0.07276453822851181, 0.008347947150468826, 0.17060615122318268, 0.026752935722470284], [0.3922375440597534, 0.4713430404663086, 0.6459364891052246, 0.6727744340896606], [0.36548686027526855, 0.47289082407951355, 0.6405225992202759, 0.6697332262992859], [0.06149638444185257, 0.010262701660394669, 0.16196869313716888, 0.031422507017850876]]
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9/0155	[2, 0, 1, 2, 2]	[0.9999974966049194, 3.3654392609605566e-05, 2.0578010662575252e-05, 3.6305277717474382e-06, 3.3106632599810837e-06]	[[0.31361091136932373, 0.24734076857566833, 0.48204395174980164, 0.3522202968597412], [0.30295467376708984, 0.22938212752342224, 0.49118277430534363, 0.3746700882911682], [0.32679224014282227, 0.23730012774467468, 0.4853936433792114, 0.3632766306400299], [0.3961063623428345, 0.7382789850234985, 0.42239126563072205, 0.7642103433609009], [0.3918892741203308, 0.7298500537872314, 0.4194156527519226, 0.7542499899864197]]
07fd6b85-0486-4790-ad35-a90a6b79c66c/0103	[2, 0, 1, 2, 2]	[0.999995231628418, 0.00025472851120866835, 0.00023771078849676996, 4.7834368160692975e-05, 1.4577591173292603e-05]	[[0.33138149976730347, 0.3119145929813385, 0.4571807086467743, 0.41125157475471497], [0.3182901442050934, 0.30056479573249817, 0.46833524107933044, 0.4204659163951874], [0.34044569730758667, 0.3112265169620514, 0.46123552322387695, 0.4097325801849365], [0.3712034523487091, 0.9725465178489685, 0.4065793454647064, 0.9979092478752136], [0.3648533225059509, 0.0026073832996189594, 0.41254594922065735, 0.02319945953786373]]
65dea526-0728-4260-8075-fcf76c96fca9/0069	[1, 2, 0, 2, 0]	[0.999998927116394, 0.0009259787620976567, 5.877142757526599e-05, 6.775711426598718e-06, 6.597615083592245e-06]	[[0.3902278542518616, 0.3835830092430115, 0.42169684171676636, 0.4080098569393158], [0.35910648107528687, 0.0, 0.4313279986381531, 0.0142414141446352], [0.3616918623447418, 0.0, 0.42631790041923523, 0.015454389154911041], [0.3871641755104065, 0.3847992420196533, 0.4219040870666504, 0.4065171778202057], [0.38926512002944946, 0.3844662606716156, 0.4229685962200165, 0.411015123128891]]
f171f50d-4781-41b6-bec1-3e7a15e596dc/0053	[1, 2, 2, 1, 1]	[0.9999991655349731, 0.0015910526271909475, 1.7485957869212143e-05, 1.4296960216597654e-05, 1.018395232676994e-05]	[[0.36906933784484863, 0.325373113155365, 0.4023728668689728, 0.3630306124687195], [0.249981090426445, 0.7014383673667908, 0.9043466448783875, 0.9983072876930237], [0.0, 0.26614347100257874, 0.8858677744865417, 0.9359995126724243], [0.0076689450070261955, 0.267478883266449, 0.8150918483734131, 0.9219346642494202], [0.15415909886360168, 0.02440618723630905, 0.8771302700042725, 0.9726555943489075]]
53f2206c-7284-413b-86eb-bd9a86f279bb/0028	[1, 2, 0, 0, 2]	[0.9999456405639648, 0.00042973607196472585, 0.00040125352097675204, 0.0001505146938143298, 0.00013192628102842718]	[[0.0, 0.0, 0.7049016952514648, 0.8338190913200378], [0.0475076287984848, 0.0, 0.5802144408226013, 0.9286133646965027], [0.11702956259250641, 0.04573170840740204, 0.5963264107704163, 0.7871950268745422], [0.0, 0.06956714391708374, 0.7174602746963501, 0.8358930945396423], [0.0, 0.07050829380750656, 0.8280390501022339, 0.7890111207962036]]
8a90461a-c068-4e68-bbe5-452fdd2f26de/0064	[1, 0, 0, 2, 0]	[0.9999998807907104, 0.0013577727368101478, 0.0005408030119724572, 4.5965360186528414e-05, 3.823204315267503e-05]	[[0.40180060267448425, 0.4523404538631439, 0.44162678718566895, 0.4823001027107239], [0.037076160311698914, 0.006692246068269014, 0.10004013776779175, 0.03602885454893112], [0.019012508913874626, 0.00614773016422987, 0.07308199256658554, 0.0416586697101593], [0.02373102866113186, 0.00044773469562642276, 0.06721023470163345, 0.04152267798781395], [0.061266396194696426, 0.007452565710991621, 0.12438283115625381, 0.027080712839961052]]
78b7c40e-e087-4187-aeb2-b010654308b7/0039	[1, 2, 1, 0, 0]	[0.9999986886978149, 9.978956950362772e-05, 2.6150766643695533e-05, 1.5902403902146034e-05, 1.4611910955864005e-05]	[[0.3141128718852997, 0.08538291603326797, 0.3570352792739868, 0.13441674411296844], [0.017426716163754463, 0.3825213611125946, 0.9717128872871399, 0.98597651720047], [0.17916618287563324, 0.09657417237758636, 0.9143569469451904, 0.9758328795433044], [0.08194278925657272, 0.00829460471868515, 0.16377323865890503, 0.02488572522997856], [0.31082552671432495, 0.0892886370420456, 0.3583849370479584, 0.1321294754743576]]
eb46684b-f8c9-455e-80ff-1e168d7d2f7c/0004	[2, 0, 1, 1, 1]	[0.9999954700469971, 0.0005507461028173566, 0.0002782943774946034, 5.425731069408357e-05, 6.31455986876972e-06]	[[0.18007637560367584, 0.45138058066368103, 0.7094135880470276, 0.7988991737365723], [0.08839695155620575, 0.4041536748409271, 0.7431870698928833, 0.8290210962295532], [0.21136420965194702, 0.45250046253204346, 0.725780725479126, 0.7785171866416931], [0.31286096572875977, 0.007569814566522837, 0.4870496392250061, 0.024019967764616013], [0.3171282708644867, 0.0015435658860951662, 0.42729830741882324, 0.020053299143910408]]
c6b38078-47e9-41e4-913a-c082736fb1cf/0169	[2, 2, 0, 1, 2]	[0.9999942779541016, 0.0001862803619587794, 2.7256384782958776e-05, 2.6456576961209066e-05, 8.630539014120586e-06]	[[0.3915700912475586, 0.5349166989326477, 0.41529569029808044, 0.5512880682945251], [0.37766963243484497, 0.0, 0.4286983609199524, 0.02345689944922924], [0.3894583284854889, 0.5344341397285461, 0.41709351539611816, 0.5530890226364136], [0.39277297258377075, 0.0, 0.4345482885837555, 0.024830849841237068], [0.37595218420028687, 0.003414418315514922, 0.43252256512641907, 0.028679559007287025]]
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0137	[1, 2, 0, 0, 0]	[1.0, 2.3548696844954975e-05, 1.789625093806535e-05, 2.535462044761516e-06, 1.0976506104043438e-07]	[[0.33689090609550476, 0.3295741677284241, 0.6764708757400513, 0.5881624221801758], [0.31177911162376404, 0.34257909655570984, 0.6726379990577698, 0.5750095844268799], [0.38533610105514526, 0.33821943402290344, 0.6959638595581055, 0.5885916948318481], [0.31100937724113464, 0.26606079936027527, 0.7374167442321777, 0.6665862798690796], [0.031073780730366707, 0.005269491113722324, 0.317592978477478, 0.049932900816202164]]
4d5aa6f5-6d2e-444a-8960-e73c62cde93f/0141	[2, 2, 1, 1, 0]	[0.999985933303833, 0.008306002244353294, 0.0014616596745327115, 0.0001756804558681324, 1.762332976795733e-05]	[[0.3362318277359009, 0.7183147668838501, 0.41366147994995117, 0.839568018913269], [0.3999267816543579, 0.001757740625180304, 0.4399571418762207, 0.035383157432079315], [0.41155293583869934, 0.00030236929887905717, 0.4425063133239746, 0.03726927191019058], [0.4132722020149231, 0.00590206403285265, 0.43735700845718384, 0.04378969222307205], [0.3287433087825775, 0.7160812616348267, 0.4143291711807251, 0.8425542712211609]]
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0129	[1, 0, 2, 2, 2]	[1.0, 2.0731746189994738e-05, 1.278954732697457e-05, 1.493463912538573e-07, 1.4410962023703178e-07]	[[0.33896926045417786, 0.3173997402191162, 0.6912257671356201, 0.5877909064292908], [0.277321994304657, 0.3286203145980835, 0.7312426567077637, 0.5938030481338501], [0.30187439918518066, 0.33323466777801514, 0.691379725933075, 0.5819588303565979], [0.2179533839225769, 0.0048219249583780766, 0.31581321358680725, 0.02046283893287182], [0.24278812110424042, 0.0028965759556740522, 0.3598952889442444, 0.021105321124196053]]
b192bc1d-aab7-43d2-a367-19efe2d834c2/0059	[1, 1, 1, 2, 0]	[0.9999992847442627, 0.00016328842320945114, 9.004626190289855e-05, 8.235526911448687e-05, 1.80056977114873e-05]	[[0.46221867203712463, 0.0009080964955501258, 0.5773789882659912, 0.06742127239704132], [0.0, 0.15845419466495514, 0.8210082054138184, 0.8696833252906799], [0.02013741061091423, 0.0, 0.6015530824661255, 0.8649329543113708], [0.0, 0.02672136202454567, 0.9450080990791321, 0.9923604130744934], [0.4660533368587494, 0.0026204928290098906, 0.561723530292511, 0.06463310122489929]]
2a279bda-651c-4740-a616-6862aa904c24/0050	[1, 2, 0, 0, 2]	[0.9999994039535522, 2.9828112019458786e-05, 8.62519573274767e-06, 4.973286422682577e-07, 1.7402444996150734e-07]	[[0.3945172131061554, 0.4425560235977173, 0.43686845898628235, 0.47154101729393005], [0.3914834260940552, 0.44203516840934753, 0.43784135580062866, 0.47115108370780945], [0.3968623876571655, 0.43986713886260986, 0.44002944231033325, 0.4722316861152649], [0.018999414518475533, 0.007872659713029861, 0.0602673701941967, 0.03867088258266449], [0.0, 0.6086248755455017, 0.925094723701477, 0.9803022742271423]]
8b2d3265-8b38-439d-86e9-92dccfee4cb5/0167	[1, 0, 0, 0, 0]	[0.9999986886978149, 7.422529051837046e-06, 3.750939868041314e-06, 2.7697808491211617e-06, 2.080062586173881e-06]	[[0.41169098019599915, 0.462337851524353, 0.4587586224079132, 0.49952957034111023], [0.05183052644133568, 0.009857283905148506, 0.10443542152643204, 0.030842727050185204], [0.06562446802854538, 0.010622606612741947, 0.10946159064769745, 0.02777004800736904], [0.025143194943666458, 0.009266532026231289, 0.06987809389829636, 0.0363597646355629], [0.4122166335582733, 0.4577241539955139, 0.4644562005996704, 0.5006634593009949]]
2a279bda-651c-4740-a616-6862aa904c24/0099	[1, 0, 0, 2, 0]	[0.9999992847442627, 9.998614586947951e-06, 3.893328994308831e-06, 3.668024646685808e-06, 1.978723958018236e-06]	[[0.3753155469894409, 0.46240338683128357, 0.4202598035335541, 0.4915682375431061], [0.3748653531074524, 0.005450934637337923, 0.5035579204559326, 0.0238280538469553], [0.37390872836112976, 0.46081551909446716, 0.4137360453605652, 0.49520570039749146], [0.37203308939933777, 0.4627610743045807, 0.41997936367988586, 0.49063992500305176], [0.0919119268655777, 0.00717163784429431, 0.16516658663749695, 0.021991398185491562]]
937869c5-e3b8-42d0-a0ef-5fe03e88c26f/0075	[2, 2, 1, 0, 0]	[0.9999988079071045, 4.404472929309122e-05, 2.905166184064001e-05, 1.6537920600967482e-05, 1.1273044037807267e-05]	[[0.3892146050930023, 0.4865059554576874, 0.43361905217170715, 0.5112322568893433], [0.397309809923172, 0.0, 0.4497555196285248, 0.02368341013789177], [0.40700215101242065, 0.0, 0.4586058259010315, 0.025289779528975487], [0.07474272698163986, 0.006539063528180122, 0.15794624388217926, 0.024475639685988426], [0.38410887122154236, 0.4827062785625458, 0.4366892874240875, 0.5165703892707825]]
6a435008-ce2b-4991-b66b-93aa4a084e05/0146	[1, 2, 0, 0, 2]	[0.9999996423721313, 0.0004696409741882235, 9.174430306302384e-05, 8.583604653722432e-07, 3.564183543858235e-07]	[[0.3797959089279175, 0.4596312344074249, 0.6065518856048584, 0.6325081586837769], [0.38485029339790344, 0.46370530128479004, 0.6075400710105896, 0.6246955394744873], [0.4278520941734314, 0.4589144289493561, 0.6077767014503479, 0.633625864982605], [0.37974226474761963, 0.43400341272354126, 0.623238742351532, 0.6505640149116516], [0.0, 0.016573438420891762, 0.8930822014808655, 0.6208010911941528]]
047b864f-0753-448b-9483-f990ae41abaf/0033	[1, 2, 2, 2, 0]	[0.9999935626983643, 0.01201327983289957, 0.0001173503405880183, 7.175840437412262e-05, 3.721137181855738e-05]	[[0.379520982503891, 0.5678568482398987, 0.4038694500923157, 0.5924475789070129], [0.36971554160118103, 0.5191049575805664, 0.39529821276664734, 0.536456286907196], [0.36181771755218506, 0.004125898703932762, 0.5358073711395264, 0.02460371144115925], [0.37542086839675903, 0.5683833360671997, 0.40369802713394165, 0.590295135974884], [0.350629061460495, 0.0038578223902732134, 0.478974848985672, 0.026109209284186363]]
62995e02-a09c-43f2-99e5-e23381915b37/0050	[1, 0, 2, 1, 2]	[0.9989762306213379, 0.02206607349216938, 0.0002095328236464411, 3.283738624304533e-05, 1.5098101357580163e-05]	[[0.49163818359375, 0.0005227330839261413, 0.5411584973335266, 0.016734860837459564], [0.46965304017066956, 0.00037881775642745197, 0.5358749628067017, 0.01919354870915413], [0.47642287611961365, 0.0, 0.5469617247581482, 0.018335659056901932], [0.4901234805583954, 0.002921400126069784, 0.5388489961624146, 0.023718487471342087], [0.0, 0.0, 0.9577583074569702, 1.0]]
