guid/image	labels	scores	boxes
f171f50d-4781-41b6-bec1-3e7a15e596dc/0029	[2, 1, 1, 2, 1]	[0.3451186716556549, 0.002949147718027234, 0.0023210039362311363, 0.002058151876553893, 0.0007368834340013564]	[[0.3794211745262146, 0.4611361026763916, 0.4097438454627991, 0.49589473009109497], [0.11255577206611633, 0.16503137350082397, 0.8785828351974487, 0.8659209609031677], [0.37389254570007324, 0.46284061670303345, 0.40704190731048584, 0.49994975328445435], [0.1976163238286972, 0.9900825023651123, 0.2842879593372345, 1.0], [0.5847306847572327, 0.8394162058830261, 0.9745022654533386, 0.9930018782615662]]
6a435008-ce2b-4991-b66b-93aa4a084e05/0048	[2, 2, 2, 2, 2]	[0.9936656355857849, 0.021384473890066147, 0.008405439555644989, 0.006607506889849901, 0.0029321624897420406]	[[0.37787264585494995, 0.49639710783958435, 0.4238472580909729, 0.5232915282249451], [0.3740941286087036, 0.21430890262126923, 0.4353678226470947, 0.283761590719223], [0.28287842869758606, 0.0003346092998981476, 0.4539877474308014, 0.045132335275411606], [0.35804426670074463, 0.003453752025961876, 0.46330225467681885, 0.06302070617675781], [0.3857092261314392, 0.003640800714492798, 0.4759526252746582, 0.08323562145233154]]
400a07ae-a945-41de-8a94-b0bf655474e5/0073	[1, 2, 0, 1, 1]	[0.9908345937728882, 0.0011931435437873006, 0.0005883645499125123, 0.0005103751318529248, 0.00029935280326753855]	[[0.4067017436027527, 0.4818829298019409, 0.4398254156112671, 0.5037864446640015], [0.4067017436027527, 0.4818829298019409, 0.4398254156112671, 0.5037864446640015], [0.030215278267860413, 0.3455774784088135, 0.4431959390640259, 0.5564931631088257], [0.1385294795036316, 0.21178671717643738, 0.845880925655365, 0.8669470548629761], [0.36927640438079834, 0.420571506023407, 0.45813047885894775, 0.6097107529640198]]
9ca144df-4438-40ae-a7e3-227ba1885844/0034	[1, 2, 2, 1, 2]	[0.9932286143302917, 0.0009137017768807709, 0.0008725844672881067, 0.0007568738074041903, 0.0005884615238755941]	[[0.4118815064430237, 0.5597904920578003, 0.44816142320632935, 0.5895251035690308], [0.0, 0.9371651411056519, 0.39387643337249756, 1.0], [0.01496972143650055, 0.8564274907112122, 0.3418651819229126, 0.9971925616264343], [0.0, 0.7340423464775085, 0.38677579164505005, 0.9754515290260315], [0.004428602755069733, 0.9768737554550171, 0.03752504289150238, 0.9996237754821777]]
65dea526-0728-4260-8075-fcf76c96fca9/0075	[1, 2, 1, 1, 2]	[0.9997050166130066, 0.01949433796107769, 0.0005280018085613847, 0.000359561265213415, 0.0003144559741485864]	[[0.38857775926589966, 0.3793337345123291, 0.4243546724319458, 0.41696298122406006], [0.013505369424819946, 0.8268877267837524, 0.5969892740249634, 0.9881465435028076], [0.27880987524986267, 0.3330122232437134, 0.5100486278533936, 0.45140784978866577], [0.297418475151062, 0.002691153436899185, 0.4432588815689087, 0.025121811777353287], [0.028724312782287598, 0.8744049072265625, 0.714431881904602, 0.9899132251739502]]
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0037	[1, 0, 0, 2, 1]	[1.0, 0.002146674320101738, 0.0008015350322239101, 0.00048415956553071737, 0.00020896575006190687]	[[0.27014780044555664, 0.2606377601623535, 0.7982779741287231, 0.6054848432540894], [0.18459239602088928, 0.009855488315224648, 0.3035154938697815, 0.031872689723968506], [0.26394137740135193, 0.2717726230621338, 0.8019342422485352, 0.6101314425468445], [0.26394137740135193, 0.2717726230621338, 0.8019342422485352, 0.6101314425468445], [0.09721928834915161, 0.000589318573474884, 0.9698171019554138, 0.06333621591329575]]
65dea526-0728-4260-8075-fcf76c96fca9/0048	[1, 2, 1, 1, 2]	[0.9954385161399841, 0.00029617417021654546, 0.00022999258362688124, 0.00015951399109326303, 0.00012887078628409654]	[[0.3886691927909851, 0.5620228052139282, 0.41797977685928345, 0.6012330055236816], [0.024303823709487915, 0.03358036279678345, 0.3245493471622467, 0.5373665690422058], [0.4163338840007782, 0.001156127080321312, 0.9839764833450317, 0.04394892603158951], [0.4534042775630951, 0.006161481142044067, 0.8213837146759033, 0.14062848687171936], [0.22531169652938843, 0.0625719428062439, 0.3813289999961853, 0.283796489238739]]
b192bc1d-aab7-43d2-a367-19efe2d834c2/0052	[1, 0, 0, 0, 0]	[0.9978030323982239, 0.0005726311937905848, 0.0003229958238080144, 0.0003134547150693834, 0.0003002505691256374]	[[0.4021969437599182, 0.41315531730651855, 0.46423089504241943, 0.4772700071334839], [0.017648905515670776, 0.723838746547699, 0.754755973815918, 0.9999653697013855], [0.11974868178367615, 0.9274120926856995, 0.5209556818008423, 0.9980669617652893], [0.07042869925498962, 0.592305064201355, 0.56391441822052, 1.0], [0.22993949055671692, 0.9594238996505737, 0.3833920657634735, 1.0]]
4d5aa6f5-6d2e-444a-8960-e73c62cde93f/0119	[2, 2, 2, 2, 1]	[0.9971944093704224, 0.018587445840239525, 0.00669255293905735, 0.001268863445147872, 0.0004788497171830386]	[[0.3895145058631897, 0.23947325348854065, 0.4252110719680786, 0.2710981070995331], [0.36323097348213196, 0.9389442801475525, 0.517291247844696, 1.0], [0.272405207157135, 0.9239391088485718, 0.5122269988059998, 1.0], [0.3394438624382019, 0.92927485704422, 0.6160861253738403, 0.9979861378669739], [0.3282589912414551, 0.006772197782993317, 0.6567047238349915, 0.15815302729606628]]
7a8b1e0a-be2c-44ba-af1e-c87d89402ca7/0084	[2, 1, 1, 2, 2]	[0.9986176490783691, 0.0009025997715070844, 0.0007158570806495845, 0.0006320790853351355, 0.00042616602149792016]	[[0.35092538595199585, 0.22264686226844788, 0.4200384020805359, 0.2590998411178589], [0.0016946420073509216, 0.9675229787826538, 0.05512532591819763, 0.9966542720794678], [0.014469146728515625, 0.9345877170562744, 0.3140193223953247, 1.0], [0.0016946420073509216, 0.9675229787826538, 0.05512532591819763, 0.9966542720794678], [0.014469146728515625, 0.9345877170562744, 0.3140193223953247, 1.0]]
686f98de-0c48-4746-80ba-3242c0f254e1/0014	[0, 0, 0, 0, 2]	[0.964292049407959, 0.14269565045833588, 0.004321353044360876, 0.0027781070675700903, 0.002675148891285062]	[[0.2671695649623871, 0.7533441185951233, 0.4515518844127655, 0.8861017823219299], [0.353482186794281, 0.3932190239429474, 0.4072105288505554, 0.4375070035457611], [0.33549511432647705, 0.4124331772327423, 0.39146894216537476, 0.4565183222293854], [0.3449609875679016, 0.40729397535324097, 0.40442216396331787, 0.450824499130249], [0.2671695649623871, 0.7533441185951233, 0.4515518844127655, 0.8861017823219299]]
400a07ae-a945-41de-8a94-b0bf655474e5/0084	[1, 1, 1, 1, 1]	[0.971373975276947, 0.0008174778195098042, 0.0007493735756725073, 0.0005668398225679994, 0.0004310326185077429]	[[0.336818665266037, 0.6249204277992249, 0.4637819826602936, 0.8218355774879456], [0.43896210193634033, 0.00626802071928978, 0.7944062948226929, 0.0730004608631134], [0.2722572088241577, 0.6481946706771851, 0.4749056100845337, 0.8342030048370361], [0.3526000678539276, 0.6298165917396545, 0.45689156651496887, 0.7513725161552429], [0.14107578992843628, 0.20358732342720032, 0.8540690541267395, 0.8664286136627197]]
62995e02-a09c-43f2-99e5-e23381915b37/0075	[1, 1, 1, 1, 2]	[0.8685852885246277, 0.0014518732205033302, 0.0006978126475587487, 0.00030946897459216416, 0.0001969845179701224]	[[0.40791788697242737, 0.42148035764694214, 0.45544537901878357, 0.4677208662033081], [0.11908113956451416, 0.2001468539237976, 0.8769773840904236, 0.8715316653251648], [0.48654329776763916, 0.9842356443405151, 0.5492877960205078, 1.0], [0.39673763513565063, 0.35984665155410767, 0.4956861138343811, 0.5501095652580261], [0.04546287655830383, 0.8303558826446533, 0.618140459060669, 1.0]]
483efc67-5354-4368-bcdb-f51559dda379/0016	[1, 1, 1, 1, 1]	[0.9998728036880493, 0.0014869847800582647, 0.00042467075400054455, 0.00031338841654360294, 0.0002823432150762528]	[[0.31929320096969604, 0.5048685669898987, 0.3572976589202881, 0.5416557192802429], [0.12081673741340637, 0.22257551550865173, 0.8747602701187134, 0.8761323690414429], [0.3875901401042938, 0.8612964749336243, 0.580295205116272, 0.9948216080665588], [0.041755735874176025, 0.44983938336372375, 0.8669012188911438, 1.0], [0.3932509422302246, 0.06083746254444122, 0.5075191259384155, 0.24060623347759247]]
986ae770-def6-4df5-9382-83dc77e6baf2/0028	[1, 2, 2, 2, 1]	[0.9869043231010437, 0.0049583339132368565, 0.002308477880433202, 0.0016914971638470888, 0.0016571907326579094]	[[0.40757426619529724, 0.33459144830703735, 0.49186667799949646, 0.4058654308319092], [0.0, 0.8442578911781311, 0.24286048114299774, 0.9983569979667664], [0.0, 0.9742774963378906, 0.21748283505439758, 0.9962117671966553], [0.0065803006291389465, 0.9654366374015808, 0.04556285962462425, 0.9958037734031677], [0.0, 0.6962578892707825, 0.4085579812526703, 0.9810046553611755]]
fc26f4db-22c1-49c7-be8d-b769476cdff2/0156	[1, 2, 2, 1, 1]	[0.9995079040527344, 0.004546554293483496, 0.0002794279716908932, 0.00016316991241183132, 0.00014732890122104436]	[[0.3870331645011902, 0.23680073022842407, 0.4314727187156677, 0.34264057874679565], [0.36469903588294983, 0.0, 0.41669419407844543, 0.0163682010024786], [0.12813331186771393, 0.9553835391998291, 0.6087369918823242, 0.9972624778747559], [0.4592369794845581, 0.9572973847389221, 0.5180632472038269, 0.9948979020118713], [0.0, 0.007077515125274658, 0.21131160855293274, 0.25959715247154236]]
8e5bfc79-ce93-4752-89f8-ca76db553240/0006	[1, 0, 2, 0, 0]	[0.999962329864502, 0.0007717810804024339, 0.00040146728861145675, 0.00024368202139157802, 0.00012460892321541905]	[[0.3368467688560486, 0.4197183847427368, 0.5640773773193359, 0.5805833339691162], [0.3275088965892792, 0.4188658595085144, 0.5588391423225403, 0.5828948616981506], [0.3275088965892792, 0.4188658595085144, 0.5588391423225403, 0.5828948616981506], [0.017721474170684814, 0.9510906338691711, 0.5061940550804138, 0.9967178702354431], [0.05263623595237732, 0.9751571416854858, 0.3314788043498993, 0.9984416961669922]]
db3d52ee-4a97-41cc-b73d-b5d696f915ea/0051	[1, 2, 1, 1, 0]	[0.9671897888183594, 0.00038329692324623466, 0.000221431371755898, 0.00020578360999934375, 0.00018120267486665398]	[[0.37491166591644287, 0.521782636642456, 0.4622911214828491, 0.57309889793396], [0.02191169559955597, 0.0032588522881269455, 0.44733238220214844, 0.047078169882297516], [0.03983154892921448, 0.002127787098288536, 0.4794985353946686, 0.045989684760570526], [0.16025793552398682, 0.21292728185653687, 0.8429703712463379, 0.8691336512565613], [0.02191169559955597, 0.0032588522881269455, 0.44733238220214844, 0.047078169882297516]]
bc097e0a-99bf-438d-9826-5ba0f228ea34/0015	[2, 1, 1, 2, 2]	[0.9990021586418152, 0.0017586112953722477, 0.0011963852448388934, 0.0005792946903966367, 0.0003380074631422758]	[[0.35887080430984497, 0.46035832166671753, 0.4472900629043579, 0.5102230310440063], [0.3862501382827759, 0.0037683360278606415, 0.45543956756591797, 0.07126098871231079], [0.6980646848678589, 0.7757030129432678, 1.0, 0.9938941597938538], [0.3332560658454895, 0.4490119218826294, 0.5843150615692139, 0.5447914600372314], [0.2911498546600342, 0.4494495987892151, 0.49769407510757446, 0.5374354124069214]]
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9/0144	[2, 2, 2, 1, 2]	[0.9913058876991272, 0.021378044039011, 0.009288908913731575, 0.001627734280191362, 0.0013078295160084963]	[[0.3533988296985626, 0.5590369701385498, 0.46333178877830505, 0.6933466196060181], [0.05193980038166046, 0.650126039981842, 0.507556140422821, 0.9166844487190247], [0.41147100925445557, 0.21287333965301514, 0.45631706714630127, 0.26587849855422974], [0.3533988296985626, 0.5590369701385498, 0.46333178877830505, 0.6933466196060181], [0.011584162712097168, 0.632254421710968, 0.4264146685600281, 0.996599018573761]]
6a435008-ce2b-4991-b66b-93aa4a084e05/0088	[1, 0, 1, 2, 2]	[0.773691713809967, 0.0007434177096001804, 0.0007323588361032307, 0.0002894805511459708, 0.00026155414525419474]	[[0.38163256645202637, 0.4406498670578003, 0.5405948758125305, 0.5679274797439575], [0.005578625947237015, 0.011440755799412727, 0.04367654025554657, 0.05059245228767395], [0.14483851194381714, 0.19236880540847778, 0.8791981339454651, 0.8798596262931824], [0.3649483919143677, 0.4437462389469147, 0.5384813547134399, 0.566947340965271], [0.22310656309127808, 0.0, 0.5410279035568237, 0.142594575881958]]
986ae770-def6-4df5-9382-83dc77e6baf2/0146	[1, 2, 1, 2, 2]	[0.7508300542831421, 0.0005980813875794411, 0.000296706915833056, 0.00027827679878100753, 0.0002506045566406101]	[[0.3818894624710083, 0.37651076912879944, 0.455216646194458, 0.4392577111721039], [0.014713451266288757, 0.2606585621833801, 0.34685271978378296, 0.5995516180992126], [0.3577161729335785, 0.0, 0.8793305158615112, 0.035258591175079346], [0.0009179692715406418, 0.006193598732352257, 0.051422521471977234, 0.05307096987962723], [0.0, 0.943639874458313, 0.03427989035844803, 1.0]]
d9eaef25-7d75-45e3-9f70-6fb1a11a3456/0017	[1, 1, 1, 1, 2]	[0.9974790215492249, 0.0011286502704024315, 0.0009050864609889686, 0.0003868701169267297, 0.0003398315457161516]	[[0.3922030031681061, 0.8504465818405151, 0.4699173867702484, 0.9988651275634766], [0.003698676824569702, 0.040950000286102295, 0.8213012218475342, 0.9587882161140442], [0.37420639395713806, 0.8454698920249939, 0.5306131839752197, 0.9982417225837708], [0.3926475942134857, 0.0032847383990883827, 0.629402756690979, 0.016118835657835007], [0.2100214809179306, 0.012907404452562332, 0.3056432008743286, 0.038952458649873734]]
986ae770-def6-4df5-9382-83dc77e6baf2/0060	[1, 2, 0, 0, 1]	[0.6405353546142578, 0.16681645810604095, 0.0014031248865649104, 0.0012963673798367381, 0.0007907655672170222]	[[0.3580831289291382, 0.44729286432266235, 0.43109995126724243, 0.49750447273254395], [0.3580831289291382, 0.44729286432266235, 0.43109995126724243, 0.49750447273254395], [0.03778436779975891, 0.31992143392562866, 0.6691392660140991, 0.9237064719200134], [0.011424556374549866, 0.5223360657691956, 0.4762669801712036, 0.9650301337242126], [0.14324024319648743, 0.9423595070838928, 0.561872124671936, 0.9992000460624695]]
65dea526-0728-4260-8075-fcf76c96fca9/0097	[1, 1, 0, 2, 2]	[0.9999992847442627, 0.001030600513331592, 0.0008246152428910136, 0.000679259654134512, 0.0006706434651277959]	[[0.22876960039138794, 0.11436361074447632, 0.7351853847503662, 0.7760615348815918], [0.0019025057554244995, 0.7130227088928223, 0.41905874013900757, 0.9795099496841431], [0.23392269015312195, 0.13803070783615112, 0.7339591979980469, 0.7552537322044373], [0.23574602603912354, 0.13177043199539185, 0.7367054224014282, 0.7655643820762634], [0.006332378834486008, 0.8264011144638062, 0.043830204755067825, 0.9487500190734863]]
2ff64915-103c-4924-a543-f4c7a16832e0/0038	[1, 1, 1, 1, 0]	[0.8388760685920715, 0.0005731398123316467, 0.0005545956664718688, 0.0002777037734631449, 0.00021649221889674664]	[[0.4005894958972931, 0.6591496467590332, 0.47893229126930237, 0.8193646669387817], [0.4039071500301361, 0.0026480923406779766, 0.5060387253761292, 0.011986017227172852], [0.33406272530555725, 0.003544366918504238, 0.5197842717170715, 0.021505702286958694], [0.10076853632926941, 0.08561140298843384, 0.9304021596908569, 0.8443299531936646], [0.025863617658615112, 0.017766326665878296, 0.8815087080001831, 0.522557258605957]]
6a435008-ce2b-4991-b66b-93aa4a084e05/0117	[1, 1, 0, 2, 2]	[0.9998691082000732, 0.0012484107865020633, 0.0009588401881046593, 0.0006944477208890021, 0.0005862136604264379]	[[0.37146589159965515, 0.41407346725463867, 0.6643780469894409, 0.6450154781341553], [0.0, 0.0016244705766439438, 0.025060705840587616, 0.018179913982748985], [0.37146589159965515, 0.41407346725463867, 0.6643780469894409, 0.6450154781341553], [0.0, 0.0016244705766439438, 0.025060705840587616, 0.018179913982748985], [0.37146589159965515, 0.41407346725463867, 0.6643780469894409, 0.6450154781341553]]
215d6826-a20a-45f7-aa3c-67f88fbbcb1e/0066	[1, 2, 2, 2, 2]	[0.9995633959770203, 0.002836683765053749, 0.0006629004492424428, 0.0003164450463373214, 0.0002800982620101422]	[[0.4382320046424866, 0.3147983253002167, 0.48771077394485474, 0.38073864579200745], [0.14430028200149536, 0.9393610954284668, 0.4948503375053406, 1.0], [0.15099337697029114, 0.8720757961273193, 0.46368470788002014, 1.0], [0.029216080904006958, 0.6657058596611023, 0.392349511384964, 0.9910845160484314], [0.5683037638664246, 0.15758515894412994, 0.6358247399330139, 0.2083597630262375]]
483efc67-5354-4368-bcdb-f51559dda379/0028	[1, 1, 1, 1, 1]	[0.9914001226425171, 0.0014310537371784449, 0.0004682066501118243, 0.00044911823351867497, 0.00040173582965508103]	[[0.46654394268989563, 0.9576783776283264, 0.5205416679382324, 1.0], [0.01478131115436554, 0.03272385895252228, 0.3667157292366028, 0.4855072498321533], [0.0, 0.10694435238838196, 0.3144310712814331, 0.38164710998535156], [0.0, 0.20172429084777832, 0.3210546374320984, 0.4952656030654907], [0.018883608281612396, 0.08695301413536072, 0.2579563558101654, 0.5829739570617676]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0039	[0, 2, 1, 1, 1]	[0.9999996423721313, 0.000689882377628237, 0.0006493796827271581, 0.00020851296721957624, 0.0001833508285926655]	[[0.03335976600646973, 0.36494413018226624, 0.5905781388282776, 0.6110920310020447], [0.03517568111419678, 0.35630002617836, 0.5945133566856384, 0.609480619430542], [0.041748881340026855, 0.35362857580184937, 0.5938862562179565, 0.6123855710029602], [0.0, 0.10902227461338043, 0.3468053936958313, 0.3871626853942871], [0.6330595016479492, 0.0, 0.9671199321746826, 0.2304261177778244]]
7a8b1e0a-be2c-44ba-af1e-c87d89402ca7/0013	[1, 2, 0, 2, 2]	[0.03274492174386978, 0.009542628191411495, 0.0038769578095525503, 0.0007405147771351039, 0.00070029660128057]	[[0.373325914144516, 0.7068213820457458, 0.41342952847480774, 0.7327330708503723], [0.373325914144516, 0.7068213820457458, 0.41342952847480774, 0.7327330708503723], [0.373325914144516, 0.7068213820457458, 0.41342952847480774, 0.7327330708503723], [0.37457603216171265, 0.6711995601654053, 0.41933000087738037, 0.6920098066329956], [0.32321175932884216, 0.9864932894706726, 0.3905717432498932, 0.999575674533844]]
65dea526-0728-4260-8075-fcf76c96fca9/0040	[1, 2, 1, 1, 2]	[0.9962373971939087, 0.0002667135267984122, 0.0002528582117520273, 0.000151591666508466, 0.00013792398385703564]	[[0.3883763551712036, 0.5623761415481567, 0.4172557592391968, 0.6004019975662231], [0.02510198950767517, 0.0338970422744751, 0.3215823769569397, 0.542461633682251], [0.41286468505859375, 0.0015100948512554169, 0.9743731021881104, 0.04467202350497246], [0.4432118535041809, 0.0054554566740989685, 0.8075321316719055, 0.13803952932357788], [0.14011317491531372, 0.012514054775238037, 0.6005135178565979, 0.06286134570837021]]
