guid/image	labels	scores	boxes
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9/0009	[2, 1, 1, 1, 1]	[0.9999772310256958, 0.24087533354759216, 0.044172823429107666, 0.024853888899087906, 0.017440559342503548]	[[0.30905744433403015, 0.3450920283794403, 0.5442271828651428, 0.6368201971054077], [0.0, 0.0, 0.41759398579597473, 0.8722497224807739], [0.0, 0.0, 0.4236697852611542, 0.5317980647087097], [0.0, 0.3334214389324188, 0.4404289424419403, 1.0], [0.0, 0.0, 0.7997181415557861, 0.1952112317085266]]
e01aefe6-f367-4c00-b006-f9327a1ffc5f/0005	[2, 1, 1, 1, 1]	[0.9996434450149536, 0.07235042005777359, 0.030214503407478333, 0.02560506761074066, 0.01724168471992016]	[[0.3838517665863037, 0.4671434164047241, 0.4264190196990967, 0.480516254901886], [0.0, 0.0, 0.4316138029098511, 1.0], [0.0, 0.0, 0.394426554441452, 0.41201430559158325], [0.0, 0.8042176961898804, 1.0, 1.0], [0.0, 0.7195286750793457, 0.7993665933609009, 1.0]]
e47d46c4-05cd-490d-9aaf-bce1d11d21be/0165	[2, 1, 1, 1, 1]	[0.9997448325157166, 0.2428101748228073, 0.016242865473031998, 0.0160042867064476, 0.01059776172041893]	[[0.3771209120750427, 0.5767955780029297, 0.45009860396385193, 0.6316834688186646], [0.0, 0.0004704594612121582, 0.42474365234375, 1.0], [0.0, 0.0, 0.43327340483665466, 0.5463246703147888], [0.0, 0.0, 1.0, 0.16769160330295563], [0.03389015048742294, 0.4770813584327698, 0.5215573310852051, 0.957908570766449]]
7a8b1e0a-be2c-44ba-af1e-c87d89402ca7/0052	[2, 1, 1, 1, 1]	[0.9999760389328003, 0.15627197921276093, 0.05092981085181236, 0.03145935758948326, 0.024846209213137627]	[[0.21832674741744995, 0.0, 0.8380017876625061, 0.33110082149505615], [0.0, 0.1404697149991989, 0.7144536972045898, 0.5657431483268738], [0.14768001437187195, 0.13551422953605652, 0.9159307479858398, 0.49770286679267883], [0.0, 0.07990449666976929, 0.43507200479507446, 1.0], [0.0, 0.0, 0.4454427659511566, 0.6125742197036743]]
435ebc5b-40e8-401c-9816-8f584427f82c/0026	[1, 1, 1, 1, 1]	[0.9999821186065674, 0.012928972952067852, 0.01213761419057846, 0.011376740410923958, 0.009087922982871532]	[[0.4059734344482422, 0.2880532443523407, 0.4899357557296753, 0.39653757214546204], [0.0, 0.0, 0.41076233983039856, 0.7845458984375], [0.0, 0.7151044607162476, 0.9422144889831543, 0.9994264841079712], [0.0, 0.7868064641952515, 0.6937723755836487, 1.0], [0.0, 0.3056131899356842, 0.4205661118030548, 1.0]]
f171f50d-4781-41b6-bec1-3e7a15e596dc/0098	[1, 1, 1, 1, 1]	[0.9999861717224121, 0.39663296937942505, 0.14702369272708893, 0.11948354542255402, 0.07769755274057388]	[[0.3930968642234802, 0.5663629174232483, 0.5110719203948975, 0.6741486191749573], [0.0, 0.6750724911689758, 0.7276187539100647, 1.0], [0.0697011724114418, 0.8328679203987122, 0.7553443312644958, 0.9981051087379456], [0.19460870325565338, 0.9157438278198242, 0.8277079463005066, 0.9911278486251831], [0.2620755434036255, 0.9303737878799438, 0.7504216432571411, 0.9887523651123047]]
856ab9c9-3131-4941-81d8-8e318b2857f7/0004	[1, 1, 1, 1, 1]	[0.9999853372573853, 0.06701812893152237, 0.027114227414131165, 0.020974308252334595, 0.020598750561475754]	[[0.35243722796440125, 0.3782811462879181, 0.5689615607261658, 0.5567579865455627], [0.0, 0.0, 0.40075477957725525, 0.8281537890434265], [0.005838343407958746, 0.017086416482925415, 0.6692554354667664, 0.4933752715587616], [0.023265263065695763, 0.42384272813796997, 0.7050735950469971, 0.8944633603096008], [0.01937558688223362, 0.45419132709503174, 0.44427210092544556, 1.0]]
856ab9c9-3131-4941-81d8-8e318b2857f7/0055	[1, 1, 1, 1, 1]	[0.9999722242355347, 0.12355712801218033, 0.056047581136226654, 0.030056390911340714, 0.011184548027813435]	[[0.40560078620910645, 0.3297428488731384, 0.48727038502693176, 0.4141826629638672], [0.0, 0.0, 0.3852347135543823, 0.9524716734886169], [0.0, 0.0, 0.3811849057674408, 0.5094782710075378], [0.00109918846283108, 0.41240593791007996, 0.41583994030952454, 1.0], [0.01944536156952381, 0.5156543254852295, 0.8354739546775818, 0.9753984212875366]]
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9/0066	[2, 1, 1, 1, 1]	[0.9994301199913025, 0.06559029221534729, 0.05276380479335785, 0.02333730086684227, 0.013646066188812256]	[[0.3994956612586975, 0.2766430377960205, 0.4276457726955414, 0.3028883934020996], [0.0, 0.0, 0.4122777581214905, 0.6630100011825562], [0.0, 0.058431923389434814, 0.4228682816028595, 1.0], [0.0, 0.0, 0.37893515825271606, 0.4053497016429901], [0.022016536444425583, 0.5176254510879517, 0.6329489946365356, 1.0]]
4d5aa6f5-6d2e-444a-8960-e73c62cde93f/0104	[2, 1, 1, 1, 2]	[0.9999581575393677, 0.04328257963061333, 0.03062671236693859, 0.012275554239749908, 0.010050399228930473]	[[0.37578609585762024, 0.5337305665016174, 0.4105868637561798, 0.5578612685203552], [0.0, 0.20304927229881287, 0.42913591861724854, 1.0], [0.0, 0.0, 0.4113501310348511, 0.3954712748527527], [0.0, 0.569926381111145, 0.3863874077796936, 1.0], [0.37116697430610657, 0.0, 0.41996002197265625, 0.025707833468914032]]
8fe618c9-8ea6-4f82-b634-cfebc8a47122/0143	[1, 1, 1, 1, 1]	[0.9991065859794617, 0.27737104892730713, 0.024448970332741737, 0.011866570450365543, 0.011155742220580578]	[[0.00748911127448082, 0.009932547807693481, 0.6713809370994568, 0.8560010194778442], [0.0020114362705498934, 0.0, 0.38178110122680664, 0.7199287414550781], [0.0, 0.5479236245155334, 0.38904768228530884, 1.0], [0.033751167356967926, 0.3968791961669922, 0.7192907929420471, 0.93282151222229], [0.0, 0.28931692242622375, 0.7680054903030396, 0.8332839012145996]]
09da3137-b836-479b-a4c9-5bdfa9b549e0/0051	[1, 1, 1, 1, 1]	[0.9999903440475464, 0.05811164528131485, 0.052867792546749115, 0.0211738683283329, 0.0173952654004097]	[[0.35710686445236206, 0.34343284368515015, 0.7152499556541443, 0.6267619132995605], [0.0, 0.06009739637374878, 0.4354008436203003, 1.0], [0.0, 0.0, 0.40299296379089355, 0.822013258934021], [0.0, 0.0, 0.40155598521232605, 0.4028578996658325], [0.0, 0.530754566192627, 0.40068694949150085, 1.0]]
8fe618c9-8ea6-4f82-b634-cfebc8a47122/0000	[1, 1, 1, 1, 1]	[0.999988317489624, 0.18857920169830322, 0.0781506821513176, 0.0647735521197319, 0.028675811365246773]	[[0.4143134653568268, 0.48854750394821167, 0.4570194482803345, 0.5278975367546082], [0.0, 0.0, 0.4154115617275238, 0.7675609588623047], [0.0, 0.0, 0.3697940409183502, 0.4164189100265503], [0.0, 0.01229715347290039, 0.42788568139076233, 1.0], [0.010490648448467255, 0.3262731432914734, 0.5334328413009644, 0.9187070727348328]]
28016933-19b0-4398-a4bb-8362267395ba/0018	[1, 1, 1, 1, 1]	[0.9999903440475464, 0.05257410183548927, 0.03469548001885414, 0.014560944400727749, 0.013734765350818634]	[[0.377135306596756, 0.43895259499549866, 0.6256265640258789, 0.6322697401046753], [0.0, 0.01020193099975586, 0.43281444907188416, 1.0], [0.0, 0.0, 0.42931798100471497, 0.5354019999504089], [0.001484276377595961, 0.4293515682220459, 0.7185602784156799, 0.9088280200958252], [0.0, 0.7754893898963928, 0.9312930703163147, 1.0]]
2a279bda-651c-4740-a616-6862aa904c24/0144	[1, 1, 1, 1, 1]	[0.9999892711639404, 0.12858286499977112, 0.05642323940992355, 0.032850198447704315, 0.02865457534790039]	[[0.3710631728172302, 0.5025349259376526, 0.4796764552593231, 0.5764921307563782], [0.0, 0.09162712097167969, 0.40084993839263916, 1.0], [0.0, 0.0, 0.3924392759799957, 0.647262692451477], [0.0, 0.26536083221435547, 0.509804368019104, 0.8292378187179565], [0.0, 0.7929206490516663, 0.7435979247093201, 1.0]]
a4e74f16-eed6-4eb8-9911-51e0d288cd29/0137	[1, 1, 1, 1, 1]	[0.9999837875366211, 0.09211990982294083, 0.031166382133960724, 0.02708323486149311, 0.010653957724571228]	[[0.38960370421409607, 0.4655129313468933, 0.4395383596420288, 0.5042680501937866], [0.009824980050325394, 0.0, 0.578639030456543, 0.4473104178905487], [0.0, 0.5422784090042114, 0.40063855051994324, 1.0], [0.01027669943869114, 0.0, 0.5184754729270935, 0.28177163004875183], [0.0, 0.6797783374786377, 0.5330175161361694, 1.0]]
a732dc3d-ff5c-41ef-8a56-afcbcf4fd7f6/0041	[1, 1, 1, 1, 1]	[0.9999881982803345, 0.08679855614900589, 0.06271003186702728, 0.01764541305601597, 0.007878221571445465]	[[0.28082719445228577, 0.8249940276145935, 0.5804135799407959, 0.9991801381111145], [0.0, 0.5379653573036194, 0.37601661682128906, 1.0], [0.0007988233701325953, 0.0, 0.3979918658733368, 0.6180119514465332], [0.00023259490262717009, 0.0, 0.3709488809108734, 0.38125696778297424], [0.013171750120818615, 0.0, 0.9106499552726746, 0.20068040490150452]]
c6b38078-47e9-41e4-913a-c082736fb1cf/0106	[2, 1, 1, 1, 1]	[0.9997919201850891, 0.039761416614055634, 0.024147549644112587, 0.011222249828279018, 0.010156175121665001]	[[0.39463356137275696, 0.47996044158935547, 0.42312857508659363, 0.4989558458328247], [0.0, 0.0, 0.3990457355976105, 0.8312252163887024], [0.0, 0.1650487184524536, 0.38941657543182373, 1.0], [0.0, 0.3418237268924713, 0.5019333958625793, 0.9353882074356079], [0.012077074497938156, 0.16254574060440063, 0.5181198716163635, 0.7285475134849548]]
7a8b1e0a-be2c-44ba-af1e-c87d89402ca7/0020	[2, 1, 1, 1, 1]	[0.9996656179428101, 0.019929038360714912, 0.016269201412796974, 0.01445184089243412, 0.01040332019329071]	[[0.28443795442581177, 0.8779454231262207, 0.31294482946395874, 0.9127748012542725], [0.0, 0.0, 0.4413396418094635, 0.9443423748016357], [0.010228768922388554, 0.5541509389877319, 0.3801999092102051, 1.0], [0.0, 0.0, 1.0, 0.1870650053024292], [0.0, 0.0, 0.4319259226322174, 0.5248437523841858]]
e01aefe6-f367-4c00-b006-f9327a1ffc5f/0036	[1, 1, 1, 1, 1]	[0.9999921321868896, 0.10499437153339386, 0.0406092032790184, 0.012491455301642418, 0.009375518187880516]	[[0.3457062840461731, 0.0, 0.5459964275360107, 0.21741409599781036], [0.0, 0.0, 0.4097574055194855, 0.5446130037307739], [0.0, 0.0, 0.41364598274230957, 1.0], [0.009628241881728172, 0.06850674748420715, 0.5613755583763123, 0.6376262903213501], [0.0, 0.7968615889549255, 0.7823873162269592, 1.0]]
2ff64915-103c-4924-a543-f4c7a16832e0/0010	[1, 1, 1, 1, 2]	[0.9994887113571167, 0.07103351503610611, 0.04126887395977974, 0.01932699605822563, 0.013262271881103516]	[[0.36887118220329285, 0.010521689429879189, 0.4002479612827301, 0.04519431293010712], [0.0, 0.0, 0.5556076765060425, 0.4210864305496216], [0.0068672276102006435, 0.0, 0.40828898549079895, 0.9259237051010132], [0.017442747950553894, 0.0, 0.4996335804462433, 0.2627258002758026], [0.29052871465682983, 0.0, 0.33542755246162415, 0.04510164633393288]]
686f98de-0c48-4746-80ba-3242c0f254e1/0026	[1, 1, 1, 1, 1]	[0.9999912977218628, 0.06118747964501381, 0.03310595452785492, 0.031474124640226364, 0.02092588320374489]	[[0.44423219561576843, 0.0014954321086406708, 0.6845524311065674, 0.10091070830821991], [0.0325508750975132, 0.0, 0.6887405514717102, 0.43167030811309814], [0.0, 0.5403804183006287, 0.3999364972114563, 1.0], [0.02091727964580059, 0.0, 0.5046475529670715, 0.24259594082832336], [0.0, 0.0, 0.38631725311279297, 0.40676653385162354]]
af3ae5e6-27ef-4699-beb3-f2c72831a594/0153	[1, 1, 1, 1, 1]	[0.9999802112579346, 0.06219390779733658, 0.0447579100728035, 0.023716257885098457, 0.023469993844628334]	[[0.38884738087654114, 0.36948418617248535, 0.5780664682388306, 0.5191052556037903], [0.0, 0.0, 0.42328962683677673, 0.9178773164749146], [0.0, 0.0, 0.41080737113952637, 0.5573863983154297], [0.0, 0.7949085235595703, 0.7322943210601807, 1.0], [0.0, 0.32121801376342773, 0.439164936542511, 1.0]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0010	[0, 1, 1, 1, 1]	[0.999916672706604, 0.012912516482174397, 0.009826346300542355, 0.006375407334417105, 0.006330761592835188]	[[0.040983863174915314, 0.36079663038253784, 0.5755410194396973, 0.6118864417076111], [0.0, 0.0, 1.0, 0.17965397238731384], [0.4982214868068695, 0.0, 1.0, 0.23573994636535645], [0.42246973514556885, 0.943294882774353, 0.46283724904060364, 1.0], [0.01471505593508482, 0.6397503018379211, 0.877717912197113, 1.0]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0021	[0, 1, 1, 1, 1]	[0.9999145269393921, 0.06086304038763046, 0.03209016099572182, 0.029217451810836792, 0.019992278888821602]	[[0.049623072147369385, 0.3540057837963104, 0.5783316493034363, 0.6091049909591675], [0.0, 0.37543269991874695, 0.621685266494751, 1.0], [0.019266823306679726, 0.5531875491142273, 0.3822433650493622, 1.0], [0.0, 0.0, 0.38794147968292236, 0.40110892057418823], [0.0, 0.13528364896774292, 0.4098913073539734, 0.9742410778999329]]
6d179946-a669-4f32-8438-145a0f80886c/0033	[1, 1, 1, 1, 1]	[0.9999793767929077, 0.06211192533373833, 0.0515478178858757, 0.017063383013010025, 0.01329774409532547]	[[0.3684864342212677, 0.8646551966667175, 0.4412608742713928, 0.9548900723457336], [0.0, 0.2601768970489502, 0.4157346785068512, 1.0], [0.0, 0.0, 0.4054168164730072, 0.8293583393096924], [0.0, 0.5443019270896912, 0.40390545129776, 1.0], [0.0, 0.0, 0.38020768761634827, 0.40825921297073364]]
6d179946-a669-4f32-8438-145a0f80886c/0058	[1, 1, 1, 1, 1]	[0.9999110698699951, 0.07077711820602417, 0.03976133093237877, 0.010484094731509686, 0.009072858840227127]	[[0.3470328450202942, 0.5738193392753601, 0.5485149025917053, 0.7888303399085999], [0.002982510719448328, 0.0, 0.4133438467979431, 0.9646605253219604], [0.0, 0.0, 0.3943729102611542, 0.5344159603118896], [0.0, 0.5412684082984924, 0.4085521697998047, 1.0], [0.0, 0.6865959763526917, 0.5423499345779419, 1.0]]
c6b38078-47e9-41e4-913a-c082736fb1cf/0144	[2, 1, 2, 1, 1]	[0.9540681838989258, 0.18434661626815796, 0.16602946817874908, 0.027691179886460304, 0.022265350446105003]	[[0.41057053208351135, 0.012968145310878754, 0.4456529915332794, 0.06633841246366501], [0.4135041832923889, 0.012269208207726479, 0.44211140275001526, 0.06602798402309418], [0.3857280910015106, 0.5194500088691711, 0.4111090302467346, 0.5309790968894958], [0.0, 0.7591537833213806, 0.891675591468811, 1.0], [0.0, 0.0, 0.4240663945674896, 1.0]]
c6b38078-47e9-41e4-913a-c082736fb1cf/0061	[0, 1, 1, 1, 1]	[0.9987205266952515, 0.03528586030006409, 0.025575121864676476, 0.023805569857358932, 0.014506802894175053]	[[0.4174157977104187, 0.049455806612968445, 0.4566808342933655, 0.09912717342376709], [0.0, 0.0, 0.3720710575580597, 0.3784949481487274], [0.0010986870620399714, 0.0, 0.49333927035331726, 0.24706625938415527], [0.0, 0.6658717393875122, 0.7007784247398376, 1.0], [0.0, 0.5373102426528931, 0.37660279870033264, 1.0]]
bc097e0a-99bf-438d-9826-5ba0f228ea34/0022	[2, 1, 1, 1, 1]	[0.9999827146530151, 0.08100663870573044, 0.021502189338207245, 0.013851860538125038, 0.010755670256912708]	[[0.3596819043159485, 0.5028455853462219, 0.4389919936656952, 0.5331525206565857], [0.0, 0.0, 0.41923627257347107, 1.0], [0.005506607238203287, 0.3859427571296692, 0.5275025367736816, 0.9630946516990662], [0.0, 0.7562969923019409, 1.0, 1.0], [0.0, 0.0, 0.3872339427471161, 0.3890255093574524]]
937869c5-e3b8-42d0-a0ef-5fe03e88c26f/0116	[1, 1, 1, 1, 1]	[0.9999539852142334, 0.0322842076420784, 0.014989280141890049, 0.01496092602610588, 0.012959596700966358]	[[0.40681254863739014, 0.506524384021759, 0.4376865327358246, 0.5760406851768494], [0.0, 0.0, 0.39407455921173096, 0.3996281027793884], [0.0, 0.5425511002540588, 0.3978751599788666, 1.0], [0.018629111349582672, 0.693846583366394, 0.5130103230476379, 0.9985568523406982], [0.5150405764579773, 0.0, 1.0, 0.2202000916004181]]
215d6826-a20a-45f7-aa3c-67f88fbbcb1e/0048	[1, 1, 1, 1, 1]	[0.9999911785125732, 0.03861978277564049, 0.03213052079081535, 0.02992691844701767, 0.009800463914871216]	[[0.4475651979446411, 0.35973554849624634, 0.4910135865211487, 0.41745513677597046], [0.0, 0.3864675760269165, 0.41177651286125183, 1.0], [0.0, 0.0, 0.39618125557899475, 0.5517488121986389], [0.0, 0.0, 0.5101602077484131, 0.27896827459335327], [0.0, 0.6202631592750549, 0.5282677412033081, 0.9927195906639099]]
a4e74f16-eed6-4eb8-9911-51e0d288cd29/0001	[1, 1, 1, 1, 1]	[0.9999759197235107, 0.049436699599027634, 0.037736911326646805, 0.03474477306008339, 0.025942182168364525]	[[0.3673727214336395, 0.6384486556053162, 0.40459680557250977, 0.6950839161872864], [0.0, 0.0, 0.42039960622787476, 0.7618660926818848], [0.0, 0.0, 0.5404356122016907, 0.2519814372062683], [0.0, 0.39590325951576233, 0.4323902130126953, 1.0], [0.0, 0.0, 0.3889808654785156, 0.40839171409606934]]
6b08aacf-49fe-445b-8085-41d09f937be5/0015	[0, 1, 1, 1, 1]	[0.997853696346283, 0.025546425953507423, 0.016453227028250694, 0.0157061368227005, 0.01135973446071148]	[[0.3390333652496338, 0.6108342409133911, 0.41497498750686646, 0.681725025177002], [0.0, 0.0, 0.41597646474838257, 0.9536660313606262], [0.0016316469991579652, 0.0, 0.38480275869369507, 0.43479105830192566], [0.0, 0.5422009825706482, 0.4044511318206787, 1.0], [0.0, 0.0, 0.7138004899024963, 0.5699540376663208]]
7a8b1e0a-be2c-44ba-af1e-c87d89402ca7/0071	[1, 1, 1, 1, 1]	[0.9999853372573853, 0.04353261739015579, 0.02611248940229416, 0.01825197972357273, 0.017028847709298134]	[[0.40920084714889526, 0.3935423493385315, 0.43983668088912964, 0.41325318813323975], [0.0, 0.0, 0.4332190454006195, 0.8484575748443604], [0.023184524849057198, 0.11518612504005432, 0.5428294539451599, 0.6604785919189453], [0.0, 0.5190258026123047, 0.9588364362716675, 0.9586974382400513], [0.0, 0.0, 0.4339357912540436, 0.5114621520042419]]
c6b38078-47e9-41e4-913a-c082736fb1cf/0021	[2, 1, 1, 1, 1]	[0.9999494552612305, 0.03858887404203415, 0.01413630973547697, 0.012134680524468422, 0.010638002306222916]	[[0.39958876371383667, 0.47584056854248047, 0.44114407896995544, 0.4982340931892395], [0.0, 0.0, 0.40782466530799866, 1.0], [0.0, 0.0, 0.37635165452957153, 0.5775679349899292], [0.001049495767802, 0.0, 0.5152681469917297, 0.26235583424568176], [0.012620048597455025, 0.5298436284065247, 0.6773343682289124, 1.0]]
8b2d3265-8b38-439d-86e9-92dccfee4cb5/0178	[1, 1, 1, 0, 1]	[0.9999908208847046, 0.12234436720609665, 0.07575088739395142, 0.07323376089334488, 0.02569403313100338]	[[0.39219942688941956, 0.44092032313346863, 0.476003497838974, 0.5439015030860901], [0.4697548747062683, 0.0015498995780944824, 0.5576317310333252, 0.02129402942955494], [0.0, 0.0, 0.522750735282898, 0.4045006334781647], [0.46537622809410095, 0.0, 0.5485350489616394, 0.021844565868377686], [0.022180425003170967, 0.0, 0.5216708779335022, 0.24838316440582275]]
af3ae5e6-27ef-4699-beb3-f2c72831a594/0196	[1, 1, 1, 1, 1]	[0.9999850988388062, 0.11831018328666687, 0.0657893717288971, 0.050792936235666275, 0.043763965368270874]	[[0.37737521529197693, 0.3508727252483368, 0.5753815174102783, 0.5016124248504639], [0.013222052715718746, 0.10253956913948059, 0.5226420760154724, 0.6784467697143555], [0.0, 0.0, 0.4173751175403595, 0.7694557309150696], [0.0, 0.005527794361114502, 0.4403834640979767, 1.0], [0.008036313578486443, 0.0, 0.5368520617485046, 0.5241791009902954]]
a732dc3d-ff5c-41ef-8a56-afcbcf4fd7f6/0001	[1, 1, 1, 1, 1]	[0.9999914169311523, 0.23278124630451202, 0.16811341047286987, 0.04288436099886894, 0.028017597272992134]	[[0.32664892077445984, 0.6420669555664062, 0.42936572432518005, 0.7317140102386475], [0.0, 0.437707781791687, 0.4244590401649475, 1.0], [0.0, 0.0, 0.420589804649353, 1.0], [0.0, 0.0, 0.41614511609077454, 0.3865060806274414], [0.0, 0.0, 0.7279744744300842, 0.1735590398311615]]
07fd6b85-0486-4790-ad35-a90a6b79c66c/0136	[1, 2, 1, 1, 1]	[0.9047473073005676, 0.5703762769699097, 0.03191972151398659, 0.010732287541031837, 0.010402140207588673]	[[0.3910931348800659, 0.4978446662425995, 0.4272688031196594, 0.5547918081283569], [0.3892141878604889, 0.4989457130432129, 0.42755115032196045, 0.5521948337554932], [0.0, 0.0, 0.4292069673538208, 0.9229198098182678], [0.0, 0.0, 0.7223751544952393, 0.20898441970348358], [0.0, 0.5338639616966248, 0.3986782431602478, 1.0]]
6b08aacf-49fe-445b-8085-41d09f937be5/0059	[2, 1, 1, 1, 1]	[0.9999241828918457, 0.07726843655109406, 0.05864569544792175, 0.0498686246573925, 0.02846742793917656]	[[0.3894392251968384, 0.2763108015060425, 0.5150262117385864, 0.3458673357963562], [0.0, 0.0, 0.41911080479621887, 0.9621144533157349], [0.0, 0.34952011704444885, 0.40540099143981934, 1.0], [0.0, 0.0, 0.40888288617134094, 0.4165750741958618], [0.002875156933441758, 0.1221248209476471, 0.5358819365501404, 0.6610287427902222]]
8b2d3265-8b38-439d-86e9-92dccfee4cb5/0136	[1, 1, 1, 1, 1]	[0.9987733960151672, 0.009187586605548859, 0.00897877849638462, 0.006056429818272591, 0.005165830720216036]	[[0.40575748682022095, 0.7561832666397095, 0.4292088747024536, 0.8117861747741699], [0.4004535973072052, 0.7452871799468994, 0.43108105659484863, 0.7951478958129883], [0.0, 0.0, 0.40872928500175476, 0.39191707968711853], [0.017712581902742386, 0.0, 0.5403286218643188, 0.24489283561706543], [0.0, 0.0, 0.7401440143585205, 0.18245133757591248]]
